COUNTRY,Country,INDICATOR,Indicator,YEAR,Year,Value,Flag Codes,Flags
GRC,Greece,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2009,2009,0.082433778,,
GRC,Greece,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2010,2010,0.091278094,,
GRC,Greece,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2011,2011,0.095273464,,
GRC,Greece,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2012,2012,0.110660135,,
GRC,Greece,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2013,2013,0.111720957,,
GRC,Greece,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2014,2014,0.112911764,,
GRC,Greece,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2015,2015,0.135632201,,
GRC,Greece,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2016,2016,0.137101948,,
GRC,Greece,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2017,2017,0.132047803,,
GRC,Greece,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2018,2018,0.124871867,,
GRC,Greece,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2019,2019,0.129296396,,
GRC,Greece,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2000,2000,8856.924893,,
GRC,Greece,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2001,2001,26.7484966,,
GRC,Greece,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2002,2002,24.84112702,,
GRC,Greece,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2003,2003,20.12901375,,
GRC,Greece,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2004,2004,17.8580149,,
GRC,Greece,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2005,2005,18.32781513,,
GRC,Greece,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2006,2006,17.54190828,,
GRC,Greece,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2007,2007,15.75383089,,
GRC,Greece,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2008,2008,14.41932318,,
GRC,Greece,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2009,2009,15.74627625,,
GRC,Greece,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2010,2010,17.51314004,,
GRC,Greece,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2011,2011,18.26018314,,
GRC,Greece,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2012,2012,21.17184596,,
GRC,Greece,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2013,2013,21.39266495,,
GRC,Greece,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2014,2014,21.69225839,,
GRC,Greece,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2015,2015,26.3693815,,
GRC,Greece,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2016,2016,27.10833919,,
GRC,Greece,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2017,2017,26.43405457,,
GRC,Greece,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2018,2018,25.4966622,,
GRC,Greece,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2019,2019,26.75754796,,
GRC,Greece,IND-EQUI-STOCK-ROADTRACTOR-GDP,Road tractors per one million units of current USD GDP,2000,2000,25.26149211,,
GRC,Greece,IND-EQUI-STOCK-ROADTRACTOR-GDP,Road tractors per one million units of current USD GDP,2001,2001,0.075299334,,
GRC,Greece,IND-EQUI-STOCK-ROADTRACTOR-GDP,Road tractors per one million units of current USD GDP,2002,2002,0.069543916,,
GRC,Greece,IND-EQUI-STOCK-ROADTRACTOR-GDP,Road tractors per one million units of current USD GDP,2006,2006,0.062629174,,
GRC,Greece,IND-EQUI-STOCK-ROADTRACTOR-GDP,Road tractors per one million units of current USD GDP,2007,2007,0.059090067,,
GRC,Greece,IND-EQUI-STOCK-ROADTRACTOR-GDP,Road tractors per one million units of current USD GDP,2008,2008,0.057261905,,
GRC,Greece,IND-EQUI-STOCK-ROADTRACTOR-GDP,Road tractors per one million units of current USD GDP,2009,2009,0.064655778,,
GRC,Greece,IND-EQUI-STOCK-ROADTRACTOR-GDP,Road tractors per one million units of current USD GDP,2010,2010,0.074113599,,
GRC,Greece,IND-EQUI-STOCK-ROADTRACTOR-GDP,Road tractors per one million units of current USD GDP,2011,2011,0.079220228,,
GRC,Greece,IND-EQUI-STOCK-ROADTRACTOR-GDP,Road tractors per one million units of current USD GDP,2012,2012,0.092484653,,
GRC,Greece,IND-EQUI-STOCK-ROADTRACTOR-GDP,Road tractors per one million units of current USD GDP,2013,2013,0.094354419,,
GRC,Greece,IND-EQUI-STOCK-ROADTRACTOR-GDP,Road tractors per one million units of current USD GDP,2014,2014,0.092581191,,
GRC,Greece,IND-EQUI-STOCK-ROADTRACTOR-GDP,Road tractors per one million units of current USD GDP,2015,2015,0.113964573,,
GRC,Greece,IND-EQUI-STOCK-ROADTRACTOR-GDP,Road tractors per one million units of current USD GDP,2016,2016,0.11473053,,
GRC,Greece,IND-EQUI-STOCK-ROADTRACTOR-GDP,Road tractors per one million units of current USD GDP,2017,2017,0.113083038,,
GRC,Greece,IND-EQUI-STOCK-ROADTRACTOR-GDP,Road tractors per one million units of current USD GDP,2018,2018,0.110936433,,
GRC,Greece,IND-EQUI-STOCK-ROADTRACTOR-GDP,Road tractors per one million units of current USD GDP,2019,2019,0.120580497,,
GRC,Greece,IND-EQUI-STOCK-ROADTRACTOR-GDP,Road tractors per one million units of current USD GDP,2020,2020,0.141325114,,
GRC,Greece,IND-EQUI-STOCK-2WHEELERS-PC,Motorised two-wheelers per one thousand inhabitants,2000,2000,227.7478926,,
GRC,Greece,IND-EQUI-STOCK-2WHEELERS-PC,Motorised two-wheelers per one thousand inhabitants,2001,2001,232.4589685,,
GRC,Greece,IND-EQUI-STOCK-2WHEELERS-PC,Motorised two-wheelers per one thousand inhabitants,2002,2002,237.2954302,,
GRC,Greece,IND-EQUI-STOCK-2WHEELERS-PC,Motorised two-wheelers per one thousand inhabitants,2003,2003,238.0109205,,
GRC,Greece,IND-EQUI-STOCK-2WHEELERS-PC,Motorised two-wheelers per one thousand inhabitants,2004,2004,254.7662326,,
GRC,Greece,IND-EQUI-STOCK-2WHEELERS-PC,Motorised two-wheelers per one thousand inhabitants,2005,2005,262.5755485,,
GRC,Greece,IND-EQUI-STOCK-2WHEELERS-PC,Motorised two-wheelers per one thousand inhabitants,2006,2006,255.6177374,,
GRC,Greece,IND-EQUI-STOCK-2WHEELERS-PC,Motorised two-wheelers per one thousand inhabitants,2007,2007,263.8373647,,
GRC,Greece,IND-EQUI-STOCK-2WHEELERS-PC,Motorised two-wheelers per one thousand inhabitants,2008,2008,270.8108918,,
GRC,Greece,IND-EQUI-STOCK-2WHEELERS-PC,Motorised two-wheelers per one thousand inhabitants,2009,2009,260.015808,,
GRC,Greece,IND-EQUI-STOCK-2WHEELERS-PC,Motorised two-wheelers per one thousand inhabitants,2010,2010,265.4356161,,
GRC,Greece,IND-EQUI-STOCK-2WHEELERS-PC,Motorised two-wheelers per one thousand inhabitants,2011,2011,268.3500318,,
GRC,Greece,IND-EQUI-STOCK-2WHEELERS-PC,Motorised two-wheelers per one thousand inhabitants,2012,2012,270.529382,,
GRC,Greece,IND-EQUI-STOCK-2WHEELERS-PC,Motorised two-wheelers per one thousand inhabitants,2013,2013,273.9573365,,
GRC,Greece,IND-EQUI-STOCK-2WHEELERS-PC,Motorised two-wheelers per one thousand inhabitants,2014,2014,281.0212944,,
GRC,Greece,IND-EQUI-STOCK-2WHEELERS-PC,Motorised two-wheelers per one thousand inhabitants,2015,2015,274.4692831,,
GRC,Greece,IND-EQUI-STOCK-2WHEELERS-PC,Motorised two-wheelers per one thousand inhabitants,2016,2016,283.5011341,,
GRC,Greece,IND-EQUI-STOCK-2WHEELERS-PC,Motorised two-wheelers per one thousand inhabitants,2017,2017,266.674626,,
GRC,Greece,IND-EQUI-STOCK-2WHEELERS-PC,Motorised two-wheelers per one thousand inhabitants,2018,2018,282.3100077,,
GRC,Greece,IND-EQUI-STOCK-2WHEELERS-PC,Motorised two-wheelers per one thousand inhabitants,2019,2019,286.71142,,
GRC,Greece,IND-EQUI-STOCK-BUS-PC,Buses per one thousand inhabitants,2000,2000,2.509298703,,
GRC,Greece,IND-EQUI-STOCK-BUS-PC,Buses per one thousand inhabitants,2001,2001,2.508439411,,
GRC,Greece,IND-EQUI-STOCK-BUS-PC,Buses per one thousand inhabitants,2002,2002,2.489354727,,
GRC,Greece,IND-EQUI-STOCK-BUS-PC,Buses per one thousand inhabitants,2003,2003,2.450569954,,
GRC,Greece,IND-EQUI-STOCK-BUS-PC,Buses per one thousand inhabitants,2004,2004,2.448987192,,
GRC,Greece,IND-EQUI-STOCK-BUS-PC,Buses per one thousand inhabitants,2005,2005,2.451736612,,
GRC,Greece,IND-EQUI-STOCK-BUS-PC,Buses per one thousand inhabitants,2006,2006,2.459265857,,
GRC,Greece,IND-EQUI-STOCK-BUS-PC,Buses per one thousand inhabitants,2007,2007,2.460611525,,
GRC,Greece,IND-EQUI-STOCK-BUS-PC,Buses per one thousand inhabitants,2008,2008,2.466545602,,
GRC,Greece,IND-EQUI-STOCK-BUS-PC,Buses per one thousand inhabitants,2009,2009,2.458896029,,
GRC,Greece,IND-EQUI-STOCK-BUS-PC,Buses per one thousand inhabitants,2010,2010,2.438644764,,
GRC,Greece,IND-EQUI-STOCK-BUS-PC,Buses per one thousand inhabitants,2011,2011,2.427937436,,
GRC,Greece,IND-EQUI-STOCK-BUS-PC,Buses per one thousand inhabitants,2012,2012,2.424895729,,
GRC,Greece,IND-EQUI-STOCK-BUS-PC,Buses per one thousand inhabitants,2013,2013,2.434152886,,
GRC,Greece,IND-EQUI-STOCK-BUS-PC,Buses per one thousand inhabitants,2014,2014,2.440781487,,
GRC,Greece,IND-EQUI-STOCK-BUS-PC,Buses per one thousand inhabitants,2015,2015,2.452757321,,
GRC,Greece,IND-EQUI-STOCK-BUS-PC,Buses per one thousand inhabitants,2016,2016,2.457411959,,
GRC,Greece,IND-EQUI-STOCK-BUS-PC,Buses per one thousand inhabitants,2017,2017,2.453722701,,
GRC,Greece,IND-EQUI-STOCK-BUS-PC,Buses per one thousand inhabitants,2018,2018,2.467091318,,
GRC,Greece,IND-EQUI-STOCK-BUS-PC,Buses per one thousand inhabitants,2019,2019,2.475287695,,
GRC,Greece,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2000,2000,316.8392405,,
GRC,Greece,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2001,2001,335.6678965,,
GRC,Greece,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2002,2002,352.1868696,,
GRC,Greece,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2003,2003,372.7566716,,
GRC,Greece,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2004,2004,392.7954008,,
GRC,Greece,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2005,2005,413.4783078,,
GRC,Greece,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2006,2006,435.4239906,,
GRC,Greece,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2007,2007,454.7184032,,
GRC,Greece,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2008,2008,463.2635547,,
GRC,Greece,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2009,2009,469.6916373,,
GRC,Greece,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2010,2010,467.8924061,,
GRC,Greece,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2011,2011,465.3402971,,
GRC,Greece,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2012,2012,463.9386959,,
GRC,Greece,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2013,2013,466.0989196,,
GRC,Greece,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2014,2014,468.9153817,,
GRC,Greece,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2015,2015,476.8608994,,
GRC,Greece,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2016,2016,485.8892066,,
GRC,Greece,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2017,2017,491.1996909,,
GRC,Greece,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2018,2018,503.7371137,,
GRC,Greece,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2019,2019,512.254255,,
GRC,Greece,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2000,2000,0.903680687,,
GRC,Greece,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2001,2001,0.944934199,,
GRC,Greece,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2002,2002,0.985963888,,
GRC,Greece,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2006,2006,1.554576882,,
GRC,Greece,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2007,2007,1.70557506,,
GRC,Greece,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2008,2008,1.839708658,,
GRC,Greece,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2009,2009,1.928600631,,
GRC,Greece,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2010,2010,1.980066972,,
GRC,Greece,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2011,2011,2.018838713,,
GRC,Greece,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2012,2012,2.026616361,,
GRC,Greece,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2013,2013,2.055774394,,
GRC,Greece,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2014,2014,2.001301273,,
GRC,Greece,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2015,2015,2.060922385,,
GRC,Greece,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2016,2016,2.056427212,,
GRC,Greece,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2017,2017,2.101317947,,
GRC,Greece,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2018,2018,2.191769182,,
GRC,Greece,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2019,2019,2.308427991,,
GRC,Greece,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2020,2020,2.49565387,,
GRC,Greece,IND-EQUI-NEWREG-2WHEELERS-GDP,First registrations of motorised two-wheelers per one million units of current USD GDP,2000,2000,165.6652016,,
GRC,Greece,IND-EQUI-NEWREG-2WHEELERS-GDP,First registrations of motorised two-wheelers per one million units of current USD GDP,2001,2001,0.487677636,,
GRC,Greece,IND-EQUI-NEWREG-2WHEELERS-GDP,First registrations of motorised two-wheelers per one million units of current USD GDP,2002,2002,0.361015027,,
GRC,Greece,IND-EQUI-NEWREG-2WHEELERS-GDP,First registrations of motorised two-wheelers per one million units of current USD GDP,2003,2003,0.292221989,,
GRC,Greece,IND-EQUI-NEWREG-2WHEELERS-GDP,First registrations of motorised two-wheelers per one million units of current USD GDP,2004,2004,0.306013206,,
GRC,Greece,IND-EQUI-NEWREG-2WHEELERS-GDP,First registrations of motorised two-wheelers per one million units of current USD GDP,2005,2005,0.34397916,,
GRC,Greece,IND-EQUI-NEWREG-2WHEELERS-GDP,First registrations of motorised two-wheelers per one million units of current USD GDP,2006,2006,0.32195607,,
GRC,Greece,IND-EQUI-NEWREG-2WHEELERS-GDP,First registrations of motorised two-wheelers per one million units of current USD GDP,2007,2007,0.314249156,,
GRC,Greece,IND-EQUI-NEWREG-2WHEELERS-GDP,First registrations of motorised two-wheelers per one million units of current USD GDP,2008,2008,0.280541189,,
GRC,Greece,IND-EQUI-NEWREG-2WHEELERS-GDP,First registrations of motorised two-wheelers per one million units of current USD GDP,2009,2009,0.214223388,,
GRC,Greece,IND-EQUI-NEWREG-2WHEELERS-GDP,First registrations of motorised two-wheelers per one million units of current USD GDP,2010,2010,0.202642014,,
GRC,Greece,IND-EQUI-NEWREG-2WHEELERS-GDP,First registrations of motorised two-wheelers per one million units of current USD GDP,2011,2011,0.164507682,,
GRC,Greece,IND-EQUI-NEWREG-2WHEELERS-GDP,First registrations of motorised two-wheelers per one million units of current USD GDP,2012,2012,0.135070398,,
GRC,Greece,IND-EQUI-NEWREG-2WHEELERS-GDP,First registrations of motorised two-wheelers per one million units of current USD GDP,2013,2013,0.123470262,,
GRC,Greece,IND-EQUI-NEWREG-2WHEELERS-GDP,First registrations of motorised two-wheelers per one million units of current USD GDP,2014,2014,0.135573961,,
GRC,Greece,IND-EQUI-NEWREG-2WHEELERS-GDP,First registrations of motorised two-wheelers per one million units of current USD GDP,2015,2015,0.176228343,,
GRC,Greece,IND-EQUI-NEWREG-2WHEELERS-GDP,First registrations of motorised two-wheelers per one million units of current USD GDP,2016,2016,0.214788393,,
GRC,Greece,IND-EQUI-NEWREG-2WHEELERS-GDP,First registrations of motorised two-wheelers per one million units of current USD GDP,2017,2017,0.144372398,,
GRC,Greece,IND-EQUI-NEWREG-2WHEELERS-GDP,First registrations of motorised two-wheelers per one million units of current USD GDP,2018,2018,0.157402028,,
GRC,Greece,IND-EQUI-NEWREG-2WHEELERS-GDP,First registrations of motorised two-wheelers per one million units of current USD GDP,2019,2019,0.185664734,,
GRC,Greece,IND-EQUI-NEWREG-2WHEELERS-GDP,First registrations of motorised two-wheelers per one million units of current USD GDP,2020,2020,0.187713627,,
GRC,Greece,IND-EQUI-NEWREG-BUS-GDP,First registrations of buses per one million units of current USD GDP,2000,2000,1.497839624,,
GRC,Greece,IND-EQUI-NEWREG-BUS-GDP,First registrations of buses per one million units of current USD GDP,2001,2001,0.006323853,,
GRC,Greece,IND-EQUI-NEWREG-BUS-GDP,First registrations of buses per one million units of current USD GDP,2002,2002,0.002219143,,
GRC,Greece,IND-EQUI-NEWREG-BUS-GDP,First registrations of buses per one million units of current USD GDP,2003,2003,0.004506594,,
GRC,Greece,IND-EQUI-NEWREG-BUS-GDP,First registrations of buses per one million units of current USD GDP,2004,2004,0.00626236,,
GRC,Greece,IND-EQUI-NEWREG-BUS-GDP,First registrations of buses per one million units of current USD GDP,2005,2005,0.002658593,,
GRC,Greece,IND-EQUI-NEWREG-BUS-GDP,First registrations of buses per one million units of current USD GDP,2006,2006,0.001725483,,
GRC,Greece,IND-EQUI-NEWREG-BUS-GDP,First registrations of buses per one million units of current USD GDP,2007,2007,0.001962979,,
GRC,Greece,IND-EQUI-NEWREG-BUS-GDP,First registrations of buses per one million units of current USD GDP,2008,2008,0.001612774,,
GRC,Greece,IND-EQUI-NEWREG-BUS-GDP,First registrations of buses per one million units of current USD GDP,2009,2009,0.002979098,,
GRC,Greece,IND-EQUI-NEWREG-BUS-GDP,First registrations of buses per one million units of current USD GDP,2010,2010,0.001356332,,
GRC,Greece,IND-EQUI-NEWREG-BUS-GDP,First registrations of buses per one million units of current USD GDP,2011,2011,0.00028269,,
GRC,Greece,IND-EQUI-NEWREG-BUS-GDP,First registrations of buses per one million units of current USD GDP,2012,2012,0.000458622,,
GRC,Greece,IND-EQUI-NEWREG-BUS-GDP,First registrations of buses per one million units of current USD GDP,2013,2013,0.000406014,,
GRC,Greece,IND-EQUI-NEWREG-BUS-GDP,First registrations of buses per one million units of current USD GDP,2014,2014,0.000713502,,
GRC,Greece,IND-EQUI-NEWREG-BUS-GDP,First registrations of buses per one million units of current USD GDP,2015,2015,0.000628566,,
GRC,Greece,IND-EQUI-NEWREG-BUS-GDP,First registrations of buses per one million units of current USD GDP,2016,2016,0.000988878,,
GRC,Greece,IND-EQUI-NEWREG-BUS-GDP,First registrations of buses per one million units of current USD GDP,2017,2017,0.000880686,,
GRC,Greece,IND-EQUI-NEWREG-BUS-GDP,First registrations of buses per one million units of current USD GDP,2018,2018,0.00112238,,
GRC,Greece,IND-EQUI-NEWREG-BUS-GDP,First registrations of buses per one million units of current USD GDP,2019,2019,0.00175877,,
GRC,Greece,IND-EQUI-NEWREG-BUS-GDP,First registrations of buses per one million units of current USD GDP,2020,2020,0.001529699,,
GRC,Greece,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2000,2000,746.3380437,,
GRC,Greece,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2001,2001,2.050637692,,
GRC,Greece,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2002,2002,1.73028421,,
GRC,Greece,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2003,2003,1.267425228,,
GRC,Greece,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2004,2004,1.197206431,,
GRC,Greece,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2005,2005,1.085157751,,
GRC,Greece,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2006,2006,0.977822297,,
GRC,Greece,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2007,2007,0.877141313,,
GRC,Greece,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2008,2008,0.749875273,,
GRC,Greece,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2009,2009,0.664613469,,
GRC,Greece,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2010,2010,0.473612183,,
GRC,Greece,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2011,2011,0.344665768,,
GRC,Greece,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2012,2012,0.24087575,,
GRC,Greece,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2013,2013,0.245529938,,
GRC,Greece,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2014,2014,0.300732791,,
GRC,Greece,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2015,2015,0.385811548,,
GRC,Greece,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2016,2016,0.407925022,,
GRC,Greece,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2017,2017,0.440347822,,
GRC,Greece,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2018,2018,0.487254468,,
GRC,Greece,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2019,2019,0.555435181,,
GRC,Greece,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2020,2020,0.421312925,,
GRC,Greece,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2000,2000,5.926349978,,
GRC,Greece,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2001,2001,6.11988512,,
GRC,Greece,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2002,2002,5.118316584,,
GRC,Greece,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2003,2003,5.411477049,,
GRC,Greece,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2004,2004,6.730903783,,
GRC,Greece,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2005,2005,7.76022238,,
GRC,Greece,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2006,2006,7.991570513,,
GRC,Greece,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2007,2007,9.07048422,,
GRC,Greece,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2008,2008,9.01321837,,
GRC,Greece,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2009,2009,6.390014529,,
GRC,Greece,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2010,2010,5.413915462,,
GRC,Greece,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2011,2011,4.19229387,,
GRC,Greece,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2012,2012,2.959797867,,
GRC,Greece,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2013,2013,2.690144312,,
GRC,Greece,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2014,2014,2.930663757,,
GRC,Greece,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2015,2015,3.186893343,,
GRC,Greece,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2016,2016,3.849861883,,
GRC,Greece,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2017,2017,2.682739299,,
GRC,Greece,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2018,2018,3.109789151,,
GRC,Greece,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2019,2019,3.554419488,,
GRC,Greece,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2020,2020,3.314826549,,
GRC,Greece,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2000,2000,0.053582296,,
GRC,Greece,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2001,2001,0.07935827,,
